product_name_id,product_url,review_id,rating,title,review_text,submission_time,author,is_staff,is_verified_buyer,badge,likes,incentivized_review_label,fit_feedback,height,weight,size_purchased,usual_size,total_comments,comments_json,lulu_response_author,lulu_response_text,lulu_response_time,photo_count,photo_urls,photo_thumbnails,photo_captions,downloaded_image_paths
Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,240642245,2,"Loved the color , only reason why I had purchased",I would’ve loved to receive my item but unfortunately I didn’t,2025-03-13T01:32:14.000+00:00,Brigambino,False,False,Incentivized review,0,,True to size,,,8,8,0,[],,,,0,,,,
Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,239928714,2,Quality Isn’t What It Used to Be,"I’ve been a loyal Lululemon customer for over a decade, but this piece was a huge letdown. After only a few wears, it started pilling—something I never expected from Lulu’s quality - especially Nulu which I have lots of in other pieces. I take great care of my gear, and I own other pieces that have held up perfectly, so this is disappointing. I love the fit, but the material just doesn’t last. This isn’t the standard I’ve trusted for years, and it makes me second-guess future purchases.",2025-02-20T23:24:32.000+00:00,mmack21,False,False,,1,,True to size,,,6,6,0,[],,,,0,,,,
Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,239774698,2,Don’t buy light colors if you’re not gonna use bra,"It’s very see through, looks bad quality",2025-02-14T07:19:13.000+00:00,Paola,False,False,Incentivized review,0,,True to size,,,4,4,0,[],,,,0,,,,
Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,239569945,2,Issues with seams,"Purchased the espresso nulu define jacket this winter and noticed the seams on the underarm are loose when I tried it on for the first time. Tried to order the espresso again as part of the quality assurance program or even get it fixed since I loved it so much, but lululemon’s tailor option was unavailable and espresso is currently not in store or online. Im extremely disappointed that there is no way to wear my new define jacket after purchasing it.",2025-02-06T00:01:02.000+00:00,hails,False,False,,0,,True to size,,,6,6,0,[],,,,0,,,,
Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,239568798,2,Milkshake define jacket,The jacket was great it’s the delivery company that threw me off the guy came to my door with blood on the package and it was open at the bottom some how it got on the jacket and I washed it . It was fine but the delivery company is really odd I didn’t seem to have this problem with the bag I got,2025-02-05T23:00:53.000+00:00,nyla,False,False,,0,,True to size,,,8,8,0,[],,,,1,https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/f76bf780-2b30-5fe1-94df-15c090edb9ae,https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/d894fc03-45c3-5498-8bd7-5daa82cab8db,,C:\Users\hiruk\OneDrive\Desktop\lululemon\lululemon-review-scraper\output\lululemon_define_jacket_review_images\239568798_12701133.jpg
Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,239500729,2,Terrible Martial,Very staticky after each wash. Material has a weird scent. Poorly crafted material. I will say the jacket fits perfectly and it’s a great style.,2025-02-02T18:20:53.000+00:00,swiss66,False,False,,0,,True to size,,,,10,0,[],Guest Education Centre (GEC),"Thanks for taking the time to share your review for the Define Jacket Nulu. We hear your thoughts regarding the fabric not feeling as expected, and we really appreciate you sharing this feedback with us. Please know that your feedback helps us to continuously innovate our gear.",2025-02-02T21:29:13.000+00:00,0,,,,
Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,239414701,2,I am in love with the color however the Jacket is,Great Color Poor Quality the Jacket is very,2025-01-29T08:05:07.000+00:00,Retail Therapist,False,False,Incentivized review,0,,True to size,,,6,4,0,[],,,,0,,,,
Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,239134603,2,disappointed,"I was not satisfied when I got my package, the sizing was correct but it had multiple stains on it. The package was also not packaged properly.",2025-01-16T21:07:07.000+00:00,kelci,False,False,,0,,True to size,,,,10,0,[],,,,3,https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/d4551e13-06f6-5071-8e9f-15aeb889473e ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/bf32e23b-b724-5c5a-87f8-6ab4283688ab ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/9b8cfa8b-e8ad-5e71-8b07-e5d5f33f4d77,https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/851b77a9-b1fe-5aad-bf22-ffe925ce4da7 ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/928cb79a-e56c-5c7e-a58a-cdb84dfdc2b3 ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/9b131a0b-5ccd-5764-8a23-c5b02d8ff5bb,,C:\Users\hiruk\OneDrive\Desktop\lululemon\lululemon-review-scraper\output\lululemon_define_jacket_review_images\239134603_12542321.jpg ; C:\Users\hiruk\OneDrive\Desktop\lululemon\lululemon-review-scraper\output\lululemon_define_jacket_review_images\239134603_12542322.jpg ; C:\Users\hiruk\OneDrive\Desktop\lululemon\lululemon-review-scraper\output\lululemon_define_jacket_review_images\239134603_12542323.jpg
Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,239013348,2,Rong just rong,I ordered a sweatshirt and they gave me pants and a different colour but it was mine it said my name,2025-01-12T12:24:25.000+00:00,kloklo,False,False,,0,,Runs a bit large,,,,0,0,[],,,,0,,,,
Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,239009314,2,"Great product, definitely recommend",Very good product with soft material perfect for most weather conditions and my daughter loves it,2025-01-12T07:53:08.000+00:00,Zk2025,False,False,Incentivized review,0,,True to size,,,2 and 4,2 or 4,0,[],,,,0,,,,
Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,238633292,2,Not worth it,"Cute jacket, stains super easily and my seams wrapped on the arms after 1 wear I tired to do a quality promise but since the jacket is sold out I had to just keep it",2024-12-30T22:20:16.000+00:00,Savannah,False,False,,0,,True to size,,,2,2,0,[],,,,0,,,,
Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,238549757,2,Disappointed,I purchased this for my 16 year old daughter after one wash we have pilling and wear at thumb holes and on the inside of the jacket there are bra straps are/were of all things. Not what I would expect from athletic wear especially something so expensive and highly coveted. It was washed according to the label and how I was her things period. I even used a laundry bag. :(,2024-12-27T16:53:55.000+00:00,mizzhuneeb,False,False,,0,,True to size,,,4,4,0,[],,,,3,https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/9603675d-6d7c-5bc7-af18-54dee2572e9e ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/bc184cab-050a-599a-a246-a809492bcbf3 ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/fd9f6927-c76b-5c3f-87a2-efaee291fadb,https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/17745883-8b0d-5391-9d8e-8e7289e879ec ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/8343efce-a965-55bd-ae29-efa7c9ae758c ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/343bbf37-f577-569a-b723-2775c4a20c6b,,C:\Users\hiruk\OneDrive\Desktop\lululemon\lululemon-review-scraper\output\lululemon_define_jacket_review_images\238549757_12313115.jpg ; C:\Users\hiruk\OneDrive\Desktop\lululemon\lululemon-review-scraper\output\lululemon_define_jacket_review_images\238549757_12313116.jpg ; C:\Users\hiruk\OneDrive\Desktop\lululemon\lululemon-review-scraper\output\lululemon_define_jacket_review_images\238549757_12313117.jpg
Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,238451131,2,Never received my item,I never received my item.,2024-12-24T00:55:57.000+00:00,taya,False,False,Incentivized review,0,,,,,8 but never received it,Small or medium,0,[],,,,0,,,,
Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,238290408,2,Too small,"Very small, not true to size.",2024-12-18T02:06:57.000+00:00,Michelle,False,False,Incentivized review,0,,,,,8,6,0,[],,,,0,,,,
Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,237982568,2,Material has gotten thinner,"The material feels thinner and less luxurious when I purchased it this year (2024) compared to my first Nulu hooded jacked which was much more sturdy, thicker while still stretchy, structured and movable. It still looks nice but feels just cheaper than before",2024-12-07T16:24:07.000+00:00,solilyish,False,False,,0,,True to size,,,4,4,0,[],,,,0,,,,
Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,237827463,2,Quality feels poor,I've only worn twice and the already zipper snags and doesnt move up and down smootly,2024-12-01T13:50:28.000+00:00,jenn,False,False,Sweat Collective member,0,,Runs a bit small,,,8,8,0,[],Guest Education Centre (GEC),"Thanks for reaching out about your Define Jacket—we know this isn't ideal. If you have a store nearby, you’re welcome to stop by and chat with your local team about a resolution on the spot. Otherwise, for more information on our Quality Promise Return, check out 'Our Quality Promise' page on our website.",2024-12-01T17:10:10.000+00:00,0,,,,
Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,237602893,2,Soft but…,"I was so excited to get the pink jacket with the gold hardware, it was gonna match a pair of my figs perfectly! But after only wearing it for one shift (dialysis nurse) it started piling on one side of the jacket by the pocket. For a jacket that costs this much, I am pretty disappointed 😔",2024-11-21T05:58:14.000+00:00,Kierstan,False,False,Incentivized review,1,,True to size,,,12,M,0,[],,,,2,https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/f34e0666-59e0-5e69-93f4-25cd3a2f18fa ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/b538a397-46f3-558c-8195-377ea7a268d4,https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/0a51734f-3870-51f8-b1f9-c22250fec7e6 ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/16e58212-5e80-520b-afc6-0670a7303b6b,,C:\Users\hiruk\OneDrive\Desktop\lululemon\lululemon-review-scraper\output\lululemon_define_jacket_review_images\237602893_11963265.jpg ; C:\Users\hiruk\OneDrive\Desktop\lululemon\lululemon-review-scraper\output\lululemon_define_jacket_review_images\237602893_11963266.jpg
Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,237566857,2,Very tight in arms.,"I ordered this jacket in the same size as previous tanks - and it was extremely tight - not only around my tummy - but, especially tight in the arms. I am not a thin person - I ordered a size 10. But, the body was actually more acceptable to me than the arms. For that reason, I wasn't willing to try a size up.",2024-11-19T15:38:20.000+00:00,Tennis Fanatic,False,False,Incentivized review,0,,,,,10,10,0,[],Guest Education Centre (GEC),"We appreciate you sharing your experience with the Define Jacket *Nulu. We hear you about the sizing and fit. Thanks to your thoughts, we’re able to constantly enhance our products. Our Product Experts are available for personalized 1:1 shopping sessions to help you find something that might work better for you. If you're interested, feel free to book an appointment or start an on-demand chat: http://spr.ly/6423QnVv9.",2024-12-10T20:37:14.000+00:00,0,,,,
Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,237505433,2,Still runs small,"I ordered a size larger because I knew it runs small, but it wasn’t big enough. Will go in store to try on next time.",2024-11-17T01:04:14.000+00:00,RebeccaF40,False,False,Incentivized review,0,,,,,8,6,0,[],,,,0,,,,
Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,237294545,2,Disappointed,Not comfortable and seams came frayed.,2024-11-07T13:45:06.000+00:00,Savannah,False,False,Incentivized review,0,,True to size,,,10,10,0,[],,,,0,,,,
Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,237190278,2,Fabric does not hold up well,"Does not hold up to the hype of this manufacturer within 1 year. Let alone 6 months. We had high expectations with their products due to the price and employee hype. Our store refused to help my daughter with her jacket. Therefore, as a mom; I am not satisfied with their clothing.",2024-11-03T00:26:16.000+00:00,emmasjacket,False,False,,0,,True to size,,,2,0,0,[],Guest Education Centre (GEC),"We appreciate you sharing your experience with your Define Jacket *Nulu. To best support you, we’d love to learn about what’s going on in more detail. Feel free to connect with us by phone at 1.877.263.9300 or by email at gec@lululemon.com if you'd like to continue the conversation.",2024-11-22T18:42:28.000+00:00,0,,,,
Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,236864824,2,Beautiful jacket but looked worn and cheap,"Beautiful jacket but looked faded, used and wrinkled. Came in cheap packaging",2024-10-19T12:59:56.000+00:00,Kris,False,False,,0,,Runs small,,,M and L,M,0,[],,,,0,,,,
Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,236854953,2,New material,Thinner than previous define jacket,2024-10-19T00:47:08.000+00:00,Leobaby277,False,False,Incentivized review,0,,,,,10,10,0,[],,,,0,,,,
Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,236836670,2,RUNS SUPER TIGHT ACROSS THE CHEST,Ordered size 6; couldn't even get the zipper up over my chest; store ordered me a size 8 and same problem. Didn't bother to re-order a 10 because then the waist would probably be sloppy then. Jacket has a great shape around the waist and made of luscious material but the cut is for some pre-pubescence pre-teen who is flat chested. Super disappointed. Black/Gold color.,2024-10-18T14:11:26.000+00:00,SummertimeGirl,False,False,Incentivized review,0,,,,,6 & 8,4 - 6,0,[],,,,0,,,,
Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,236829081,2,Nulu jacket,"The fabric has a nice feel and stretch, which is perfect however, at the bottom backside of the jacket rides up and I have to keep pulling it down. I wish the bottom side of the jacket had more space.",2024-10-18T06:10:45.000+00:00,Mwende,False,False,Incentivized review,0,,True to size,,,14,14,0,[],Guest Education Centre (GEC),"Thank you for sharing your feedback with us about your Define Jacket *Nulu. Quality is at the heart of what we do, and we want this gear to support all your pursuits. We’d love to learn about what’s going on in more detail. Feel free to connect with us by phone at 1.877.263.9300 or by email at gec@lululemon.com to get started with the next steps.",2024-10-29T19:35:49.000+00:00,0,,,,
Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,236566789,2,"Bad zipper, loose stitching, and beaded up stitch","I just left a review and wanted to add that not only are the sleeves balling up at the stitch line, loose ends of stitching, the zipper is also janky. It catches alot and seems like it will likely not last. Quality does not align with the price.",2024-10-03T21:14:50.000+00:00,,False,False,,1,,True to size,,,10,10,0,[],Guest Education Centre (GEC),Thanks for sharing your feedback. We’d love to hear more about what's going on with your Define Jacket *Nulu. Please feel free to reach out to our friends at the Guest Education Centre (GEC) by phone at 877.263.9300 or by email at gec@lululemon.com anytime to continue the conversation.,2024-11-09T17:46:46.000+00:00,2,https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/e14232b8-c70b-544b-a98f-c36c5a7f878a ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/8fd994b1-0640-55d4-96ee-f1e0d4155440,https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/dd4b421d-9705-5439-afa4-128ba894b386 ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/0351de22-70f7-5798-b2ec-1aac9807a1d3,,C:\Users\hiruk\OneDrive\Desktop\lululemon\lululemon-review-scraper\output\lululemon_define_jacket_review_images\236566789_11533142.jpg ; C:\Users\hiruk\OneDrive\Desktop\lululemon\lululemon-review-scraper\output\lululemon_define_jacket_review_images\236566789_11533143.jpg
Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,236566710,2,So not recommended,I have worn this for a few hours and the stitching on the sleeves are balling up and loose. The price and quality do not align. 30 day with tag return policy sucks. I have a similar jacket in a different material I’ve had for years with no issues like this. This is unfortunate not sure I would recommend this jacket.,2024-10-03T21:10:25.000+00:00,,False,False,,1,,True to size,,,10,10,0,[],Guest Education Centre (GEC),Thanks for sharing your experience with your Define Jacket *Nulu. Quality is at the heart of what we do and we’d love to learn about what’s going on in more detail. Feel free to connect with us by phone at 1.877.263.9300 or by email at gec@lululemon.com to get started with the next steps.,2024-11-09T17:54:40.000+00:00,0,,,,
Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,236416519,2,Not what I expected,This was my first purchase. The gold zipper did not want to zip and was very “sticky”. The material doesn’t hold as well as other compression tops. I just wasn’t happy.,2024-09-26T14:35:16.000+00:00,,False,False,,1,,Runs a bit small,,,8,6,0,[],Guest Education Centre (GEC),We appreciate you taking the time to share your experience. If your product is not performing as intended we invite you to reach out to our friends over at the Guest Education Centre (GEC) via call or text at 1.877.263.9300 or start a Live Chat on our website: http://spr.ly/6421StbqB. Chat with you soon.,2024-11-07T22:33:44.000+00:00,0,,,,
Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,236408812,2,Doesn't Fit Properly,"I sent the jacket back. I found the sizing all wrong for me. the sleeves were sooooo long. I get that they have the hand cover but even allowing for that, the sleeves are way too long. Also the shape of the jacket - it is too tight across the stomach area. I am a size 8 or 10 in Lululemon clothes. The jacket I ordered in size 10 I believe and it was a bad fit.",2024-09-26T02:55:20.000+00:00,Active Mom,False,False,,1,,Runs a bit small,,,10,8 or 10,0,[],,,,0,,,,
Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,236296030,2,The size 14 is more like a size 10.,I wish these were just as comfortable as the hooded Nulu which is a true 14. These are snug and only get snuggier when washed. I won’t be purchasing these unless they start selling larger sizes.,2024-09-20T19:31:19.000+00:00,jenc,False,False,,0,,Runs small,,,14,12,0,[],,,,0,,,,
Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,236117642,2,Jacket,Not happy with the fabric to thin. I bought one 2 years ago I love it. But will return this one.,2024-09-12T02:16:42.000+00:00,,False,False,,1,,,,,,,0,[],,,,0,,,,
Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,235962172,2,Expensive birthday present for spoiled grandchild,I bought this for my 11 year old grandaughter's birthday. Otherwise i would never have paid this much for a light jacket. She loves it though.,2024-09-04T20:27:04.000+00:00,Knightmare,False,False,,1,,Runs small,,,,,0,[],,,,0,,,,
Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,234897820,2,The material is not the same quality of other prod,The material is to flimsy,2024-07-14T01:43:28.000+00:00,Joanne,False,False,,7,,Runs a bit small,,,14,14-16,0,[],,,,0,,,,
Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,234819987,2,Disappointed,I was really looking forward to getting this jacket. However I was let down by the stitching.,2024-07-10T13:38:48.000+00:00,samuel,False,False,,8,,Runs a bit small,,,6,6,0,[],,,,3,https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/71c9dc53-5c32-5494-8d65-a2550219af71 ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/5432040d-4776-5a2b-8971-cacd04fd7626 ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/86aa0c7b-efae-5c04-b990-69686dad5c4a,https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/0cb57bdb-9cb5-5e7c-9387-fca951645547 ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/59cf1c4d-5163-5b79-86c5-99cdc789c299 ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/55d871c2-b571-56c0-ad93-8d83d6bb520b,,C:\Users\hiruk\OneDrive\Desktop\lululemon\lululemon-review-scraper\output\lululemon_define_jacket_review_images\234819987_10796220.jpg ; C:\Users\hiruk\OneDrive\Desktop\lululemon\lululemon-review-scraper\output\lululemon_define_jacket_review_images\234819987_10796221.jpg ; C:\Users\hiruk\OneDrive\Desktop\lululemon\lululemon-review-scraper\output\lululemon_define_jacket_review_images\234819987_10796222.jpg
Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,234810313,2,man it was ok a bit to big,i like the color but its a bit to big,2024-07-09T22:02:13.000+00:00,mayyyy,False,False,Incentivized review,1,,Runs a bit large,,,0,0,0,[],,,,0,,,,
Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,234722460,2,NULU,I love the jacket but the sleeves are WAY TOO LONG!,2024-07-06T19:08:40.000+00:00,Linda,False,False,,5,,Runs a bit small,,,6&8,6,0,[],,,,0,,,,
Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,234565350,2,Nice jacket but very fitted,"I waited a long time for the black jacket, with the gold zipper to be restocked. I ordered my usual size 8 as soon as I saw it back in stock. Sadly I had to return the jacket as iit was way too tight! Not even sure if a 10 would fit, if it did the arms could be way too long. Sadly had to return the jacket. Lulu staff please make this type of jacket in a cut that isn’t so snug!",2024-06-29T07:52:49.000+00:00,Linda,False,False,,6,,Runs a bit small,,,8,8,0,[],,,,0,,,,
Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,233902457,2,Decline in quality,"Extremely disappointed. This is my third Nulu Define jacket. My others were purchased over a year ago. Taking it out of the bag (I ordered online), I immediately noticed the decline in quality. What happened to the mesh vent? The material is now extremely thin. Did a PE firm buy this brand too? Decline in quality, but consistent price. I really wanted to enjoy this set (I have the bone align leggings), but I think I’ll be returning. I’ll just have to enjoy my old sets.",2024-05-27T05:45:57.000+00:00,gwenruns1990,False,False,,13,,True to size,,,12,12,0,[],,,,0,,,,
Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,233794585,2,Not worth the money,"I bought this in bone, size 0 for my 11 YEAR OLD! Ugh, so we had a generous gift card. To start my daughter is slim, and it was still snug. She has managed to keep it clean but it already has balling in rubbing areas and after two weeks! So absurd the pricing but we bought shorts and a ribbed tank, everything is bad quality! Balling on all three items! The other two are black so not worried about staining but the material is junk! She now will not even look at product here anymore,So it’s a win!",2024-05-21T03:57:58.000+00:00,Laura,False,False,,10,,Runs small,,,0,0,0,[],,,,0,,,,
Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,233707640,2,Disappointed,"I own 2 other jackets, I love them and thought having a bone color would be an addition; the quality is not the same, the material is different, it doesn’t fit the same.",2024-05-15T01:55:49.000+00:00,Dona,False,False,,6,,True to size,,,,"Probably a 10, I like my jackets al",0,[],,,,0,,,,
Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,233607228,2,Quality needs to be better,"Tbh I love lulu but lately I’ve noticed quality of the products is not the best , the stitches are worse every time it comes off so easy and kinda weird and I mean for the price it has to be higher quality.",2024-05-09T07:20:48.000+00:00,nancy96,False,False,,4,,Runs a bit small,,,,8,0,[],Guest Education Centre (GEC),"We'd be more than happy to have a chat about the issues you're experiencing with the seams of your Define Jacket to see if we're able to find a resolution through our quality promise. You can visit your local store for support or click on ""Our Products"" in the ""Help"" section of our website footer to get information on our Quality Promise and submit a review request.",2024-06-05T19:43:25.000+00:00,0,,,,
Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,233441152,2,Tight,Same size as scuba but way too small.,2024-04-30T10:14:56.000+00:00,Kyntastic,False,False,,1,,Runs small,,,6,6,0,[],,,,0,,,,
Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,233359370,2,Cheaply made,I just received this jacket in the mail this week. Pulled it out to wear today and noticed thread coming undone in different parts on the jacket. A brand new jacket! Just frustrating when you’re paying $100+ for this.,2024-04-26T19:25:46.000+00:00,k8es,False,False,,7,,True to size,,,0,0,0,[],Guest Education Centre (GEC),Thanks for taking the time to share your feedback. We'd be happy to take a closer look into how we can best support you. Feel free to reach out to our friends over at the Guest Education Centre (GEC) by phone at 877.263.9300 or by email at gec@lululemon.com at any time to continue the conversation.,2024-05-25T19:14:43.000+00:00,2,https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/bc4fab4f-8d52-56b3-b269-72a565c5b4cc ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/a16faaeb-06b8-5ae8-8106-88f0e19cc788,https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/bca82e17-cdc6-5206-9a47-02daf90db507 ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/3266ac07-25a5-56e7-b0a3-4439a46b4e40,,C:\Users\hiruk\OneDrive\Desktop\lululemon\lululemon-review-scraper\output\lululemon_define_jacket_review_images\233359370_10312721.jpg ; C:\Users\hiruk\OneDrive\Desktop\lululemon\lululemon-review-scraper\output\lululemon_define_jacket_review_images\233359370_10312722.jpg
